,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH601916,0.0788834535941158,1.0,,,,SH601916,浙商银行,2026-03-27,,
1,1,SH601166,0.0729744755994504,0.8125,,,,SH601166,兴业银行,2026-03-27,,
2,2,SH601988,0.0689997571021477,1.0,,,,SH601988,中国银行,2026-03-27,,
3,3,SZ002384,0.0689747329938321,0.875,,,,,,2026-03-27,,
4,4,SH600900,0.0682659102405216,1.0,,,,SH600900,长江电力,2026-03-27,,
5,5,SH600025,0.0667151096294499,0.875,,,,SH600025,华能水电,2026-03-27,,
6,6,SH600919,0.0658803846156437,1.0,,,,SH600919,江苏银行,2026-03-27,,
7,7,SH601169,0.0642803938668402,1.0,,,,SH601169,北京银行,2026-03-27,,
8,8,SZ002460,0.0621460713272536,0.75,,,,,,2026-03-27,,
9,9,SH601868,0.0585655261505447,0.6875,,,,SH601868,中国能建,2026-03-27,,
10,10,SH600104,0.0579729333774068,1.0,,,,SH600104,上汽集团,2026-03-27,,
11,11,SH600115,0.0573124846542183,0.9375,,,,SH600115,中国东航,2026-03-27,,
12,12,SH601818,0.0566842703028149,0.875,,,,SH601818,光大银行,2026-03-27,,
13,13,SH600674,0.0543401358706802,0.875,,,,SH600674,川投能源,2026-03-27,,
14,14,SZ002422,0.053859895325668,0.75,,,,,,2026-03-27,,
15,15,SZ000001,0.0538086275637605,0.875,,,,,,2026-03-27,,
16,16,SH600036,0.0517980344852632,0.9375,,,,SH600036,招商银行,2026-03-27,,
17,17,SH603993,0.0512761857004894,0.8125,,,,SH603993,洛阳钼业,2026-03-27,,
18,18,SH600015,0.0509288445877628,0.9375,,,,SH600015,华夏银行,2026-03-27,,
19,19,SH601328,0.0504033230013391,0.9375,,,,SH601328,交通银行,2026-03-27,,
20,20,SH601939,0.0490630931058792,0.9375,,,,SH601939,建设银行,2026-03-27,,
21,21,SH601658,0.0478372187793865,0.875,,,,SH601658,邮储银行,2026-03-27,,
